ticker,total_profit,return_year_mean,return_year_std,sharpe
TAP,3110.0,0.014809523809523814,0.07977233023550091,0.18564737629957265
TDG,12291.0,0.08194,0.08786326346469649,0.9325854375181903
TFC,7688.0,0.036609523809523814,0.0679749737194079,0.5385735632740852
TFX,9328.0,0.044419047619047615,0.08526710759248379,0.5209400069173111
TIF,10638.0,0.05065714285714285,0.14980414696856556,0.338155811319246
TMUS,6830.0,0.048785714285714286,0.14186331377744693,0.34389239181490283
TPR,4521.0,0.03477692307692308,0.091367256833626,0.3806278559971398
TROW,13938.0,0.06637142857142857,0.09010799416391921,0.736576473455724
TSCO,21517.0,0.10246190476190475,0.17752331430035154,0.5771743568765821
TT,3431.0,0.016338095238095245,0.1530127802822536,0.10677601706182537
TTWO,23889.0,0.11375714285714286,0.16392944931811826,0.6939396388527359
TWTR,2818.0,0.035225,0.12930182471643623,0.2724246164139582
TXT,4928.0,0.023466666666666663,0.11621072949944705,0.2019320140897861
UAA,13805.0,0.08628125,0.16945091184008867,0.5091813851165574
DPZ,12503.0,0.07354705882352941,0.18056075111798428,0.40732583558799756
DXCM,9112.0,0.05695,0.28748467567854813,0.19809751551306623
TSN,8283.0,0.03944285714285714,0.09693038037403846,0.4069194507506688
UA,-5112.0,-0.10224,0.1884275521254787,-0.5425958085573164
UAL,9293.0,0.061953333333333346,0.2615891762966418,0.2368344677345455
UDR,8129.0,0.03870952380952381,0.05465980419843578,0.7081899464731631
UHS,15524.0,0.07392380952380953,0.08862215086299118,0.8341459646820679
ULTA,9947.0,0.07105000000000002,0.13831211469509305,0.5136932520815596
UNM,14450.0,0.0688095238095238,0.128317221888204,0.5362454298572167
URI,16984.0,0.08087619047619046,0.15430583393212172,0.5241291817376617
VAR,15092.0,0.07186666666666668,0.07897996330193248,0.9099354274441432
VFC,8311.0,0.03957619047619048,0.06544707716389674,0.6047052395797793
VIAC,-4293.0,-0.1431,0.21213506703670346,-0.6745702254650852
VMC,5572.0,0.02653333333333333,0.07234560132963187,0.36675807299518015
VNO,3259.0,0.015519047619047613,0.08159817119243613,0.19018866957751346
VRSK,5956.0,0.049633333333333335,0.03008477835864657,1.6497822500682766
VRSN,14370.0,0.06842857142857144,0.15290220386108969,0.4475316228321875
VTR,11130.0,0.05299999999999999,0.12874654318059334,0.41166153817160483
WAB,13327.0,0.06346190476190476,0.08704426064168501,0.7290762687174025
WAT,14548.0,0.06927619047619046,0.14620020814512544,0.4738446774810577
WDC,19601.0,0.09333809523809525,0.1859514003998292,0.5019488696369129
WEC,9936.0,0.04731428571428572,0.030590012153273408,1.546723338232563
WELL,3677.0,0.01750952380952381,0.07699696904833583,0.227405364470022
WHR,6778.0,0.032276190476190486,0.1197467164467287,0.2695371650591278
WLTW,11549.0,0.05499523809523808,0.07527747070918285,0.7305670285828213
WMB,9667.0,0.04603333333333335,0.2013134758419206,0.22866493731140267
WRB,11189.0,0.05328095238095238,0.09650529528549502,0.5521039257310125
WRK,12.0,0.00020000000000000342,0.126164918525978,0.0015852267202060802
WU,6788.0,0.04525333333333333,0.08500398317464632,0.5323672096677795
WY,-1484.0,-0.007066666666666668,0.0822547050808433,-0.08591200539496505
WYNN,7353.0,0.038700000000000005,0.16889486296759326,0.22913663162997194
XEL,4343.0,0.020680952380952383,0.0767326069576783,0.2695197413579199
XLNX,8285.0,0.03945238095238095,0.11585488303434817,0.3405327416427003
XRX,206.0,0.0009809523809523814,0.20522523658757544,0.004779881837455118
XYL,5853.0,0.058530000000000006,0.04054131349623493,1.4437124738308167
YUM,11394.0,0.054257142857142865,0.05779429508366451,0.9387975539557811
ZBH,5940.0,0.029700000000000004,0.10661773304661847,0.27856529257673973
ZBRA,12104.0,0.057638095238095245,0.1015523251296051,0.5675704142129215
ZION,-4563.0,-0.021728571428571423,0.12066099359009795,-0.1800795002765051
