year,return_year,year_profit,ticker
2009,0.3946,3946.0,AGN
2010,0.1226,1226.0,AGN
2011,0.1592,1592.0,AGN
2012,0.2222,2222.0,AGN
2013,0.2102,2102.0,AGN
2014,0.2859,2859.0,AGN
2015,0.1155,1155.0,AGN
2016,-0.1762,-1762.0,AGN
2017,-0.1114,-1114.0,AGN
2018,-0.149,-1490.0,AGN
2019,0.1912,1912.0,AGN
2020,0.0854,854.0,AGN
2000,0.2359,2359.0,AIG
2001,-0.1767,-1767.0,AIG
2002,-0.2389,-2389.0,AIG
2003,0.013,130.0,AIG
2004,-0.0873,-873.0,AIG
2005,-0.0722,-722.0,AIG
2006,-0.0171,-171.0,AIG
2007,0.0638,638.0,AIG
2008,-0.6782,-6782.0,AIG
2009,0.9457,9457.0,AIG
2010,0.4601,4601.0,AIG
2011,-0.5812,-5812.0,AIG
2012,0.0763,763.0,AIG
2013,0.171,1710.0,AIG
2014,0.0746,746.0,AIG
2015,0.1425,1425.0,AIG
2016,0.0424,424.0,AIG
2017,0.0755,755.0,AIG
2018,-0.2879,-2879.0,AIG
2019,0.0916,916.0,AIG
2020,-0.1385,-1385.0,AIG
2000,0.0551,551.0,AMAT
2001,0.5116,5116.0,AMAT
2002,0.1943,1943.0,AMAT
2003,0.3887,3887.0,AMAT
2004,-0.0563,-563.0,AMAT
2005,0.1692,1692.0,AMAT
2006,-0.0277,-277.0,AMAT
2007,0.01,100.0,AMAT
2008,-0.317,-3170.0,AMAT
2009,0.1217,1217.0,AMAT
2010,-0.0975,-975.0,AMAT
2011,-0.2184,-2184.0,AMAT
2012,-0.0094,-94.0,AMAT
2013,0.1624,1624.0,AMAT
2014,0.1252,1252.0,AMAT
2015,-0.1732,-1732.0,AMAT
2016,0.1916,1916.0,AMAT
2017,0.1339,1339.0,AMAT
2018,-0.1906,-1906.0,AMAT
2019,0.441,4410.0,AMAT
2020,0.0222,222.0,AMAT
2000,0.3186,3186.0,AMT
2001,-0.8238,-8238.0,AMT
2002,-0.604,-6040.0,AMT
2003,0.6151,6151.0,AMT
2004,0.3891,3891.0,AMT
2005,0.2155,2155.0,AMT
2006,0.082,820.0,AMT
2007,0.0639,639.0,AMT
2008,-0.1345,-1345.0,AMT
2009,0.2211,2211.0,AMT
2010,0.1856,1856.0,AMT
2011,0.1192,1192.0,AMT
2012,0.0894,894.0,AMT
2013,0.044,440.0,AMT
2014,0.1359,1359.0,AMT
2015,-0.0431,-431.0,AMT
2016,-0.0035,-35.0,AMT
2017,0.1684,1684.0,AMT
2018,0.0542,542.0,AMT
2019,0.1024,1024.0,AMT
2020,0.1322,1322.0,AMT
2000,0.4901,4901.0,ANTM
2001,0.0227,227.0,ANTM
2002,0.0546,546.0,ANTM
2003,0.0964,964.0,ANTM
2004,0.1071,1071.0,ANTM
2005,0.158,1580.0,ANTM
2006,0.0825,825.0,ANTM
2007,0.1446,1446.0,ANTM
2008,-0.3426,-3426.0,ANTM
2009,0.2952,2952.0,ANTM
2010,-0.0564,-564.0,ANTM
2011,0.0733,733.0,ANTM
2012,-0.0502,-502.0,ANTM
2013,0.1584,1584.0,ANTM
2014,0.1718,1718.0,ANTM
2015,-0.0091,-91.0,ANTM
2016,-0.0104,-104.0,ANTM
2017,0.1646,1646.0,ANTM
2018,0.1143,1143.0,ANTM
2019,0.0587,587.0,ANTM
2020,0.0102,102.0,ANTM
2000,0.0962,962.0,AON
2001,0.1444,1444.0,AON
2002,-0.164,-1640.0,AON
2003,0.1852,1852.0,AON
2004,0.0177,177.0,AON
2005,0.177,1770.0,AON
2006,0.1278,1278.0,AON
2007,0.1961,1961.0,AON
2008,0.1383,1383.0,AON
2009,-0.0744,-744.0,AON
2010,0.0404,404.0,AON
2011,0.0303,303.0,AON
2012,0.1355,1355.0,AON
2013,0.1231,1231.0,AON
2014,0.1574,1574.0,AON
2015,0.0266,266.0,AON
2016,0.1316,1316.0,AON
2017,0.1013,1013.0,AON
2018,0.0909,909.0,AON
2019,0.2205,2205.0,AON
2020,-0.0612,-612.0,AON
2000,0.2992,2992.0,APD
2001,0.1284,1284.0,APD
2002,0.0579,579.0,APD
2003,0.0123,123.0,APD
2004,0.0539,539.0,APD
2005,-0.0199,-199.0,APD
2006,0.1112,1112.0,APD
2007,0.1538,1538.0,APD
2008,-0.3606,-3606.0,APD
2009,0.4203,4203.0,APD
2010,0.1841,1841.0,APD
2011,0.0576,576.0,APD
2012,0.0874,874.0,APD
2013,0.1679,1679.0,APD
2014,0.2031,2031.0,APD
2015,-0.0301,-301.0,APD
2016,-0.0404,-404.0,APD
2017,0.0511,511.0,APD
2018,0.0127,127.0,APD
2019,0.144,1440.0,APD
2020,0.0734,734.0,APD
2000,0.2597,2597.0,ATVI
2001,0.0225,225.0,ATVI
2002,0.0583,583.0,ATVI
2003,0.5001,5001.0,ATVI
2004,0.0127,127.0,ATVI
2005,-0.1729,-1729.0,ATVI
2006,0.1116,1116.0,ATVI
2007,0.2137,2137.0,ATVI
2008,-0.3076,-3076.0,ATVI
2009,0.3365,3365.0,ATVI
2010,0.1242,1242.0,ATVI
2011,0.0343,343.0,ATVI
2012,-0.0006,-6.0,ATVI
2013,0.3544,3544.0,ATVI
2014,0.1411,1411.0,ATVI
2015,0.4383,4383.0,ATVI
2016,-0.0363,-363.0,ATVI
2017,0.2313,2313.0,ATVI
2018,-0.0686,-686.0,ATVI
2019,0.1827,1827.0,ATVI
2020,0.0531,531.0,ATVI
2000,0.2382,2382.0,BDX
2001,0.0753,753.0,BDX
2002,-0.0907,-907.0,BDX
2003,0.2058,2058.0,BDX
2004,0.2312,2312.0,BDX
2005,0.0814,814.0,BDX
2006,0.082,820.0,BDX
2007,0.0613,613.0,BDX
2008,-0.1522,-1522.0,BDX
2009,0.1063,1063.0,BDX
2010,-0.0168,-168.0,BDX
2011,0.0012,12.0,BDX
2012,0.0348,348.0,BDX
2013,0.1027,1027.0,BDX
2014,0.0917,917.0,BDX
2015,0.0143,143.0,BDX
2016,-0.002,-20.0,BDX
2017,0.1181,1181.0,BDX
2018,-0.0127,-127.0,BDX
2019,0.1035,1035.0,BDX
2020,0.0684,684.0,BDX
2000,0.8589,8589.0,BIIB
2001,0.0268,268.0,BIIB
2002,-0.2329,-2329.0,BIIB
2003,-0.0086,-86.0,BIIB
2004,0.425,4250.0,BIIB
2005,0.0522,522.0,BIIB
2006,0.0463,463.0,BIIB
2007,0.1253,1253.0,BIIB
2008,-0.1164,-1164.0,BIIB
2009,0.0282,282.0,BIIB
2010,0.0595,595.0,BIIB
2011,0.1941,1941.0,BIIB
2012,0.1528,1528.0,BIIB
2013,0.3583,3583.0,BIIB
2014,0.195,1950.0,BIIB
2015,-0.1003,-1003.0,BIIB
2016,-0.0476,-476.0,BIIB
2017,0.2216,2216.0,BIIB
2018,0.0383,383.0,BIIB
2019,0.361,3610.0,BIIB
2020,0.3089,3089.0,BIIB
2000,0.3659,3659.0,BK
2001,-0.2477,-2477.0,BK
2002,-0.4256,-4256.0,BK
2003,0.2546,2546.0,BK
2004,-0.0242,-242.0,BK
2005,-0.021,-210.0,BK
2006,0.1671,1671.0,BK
2007,0.2241,2241.0,BK
2008,-0.198,-1980.0,BK
2009,0.1127,1127.0,BK
2010,0.1083,1083.0,BK
2011,-0.2591,-2591.0,BK
2012,0.1446,1446.0,BK
2013,0.0866,866.0,BK
2014,0.2433,2433.0,BK
2015,0.0595,595.0,BK
2016,0.0043,43.0,BK
2017,0.0503,503.0,BK
2018,-0.004,-40.0,BK
2019,0.0819,819.0,BK
2020,-0.1731,-1731.0,BK
2000,-0.1683,-1683.0,BSX
2001,0.5564,5564.0,BSX
2002,0.3079,3079.0,BSX
2003,0.3264,3264.0,BSX
2004,0.0333,333.0,BSX
2005,-0.1462,-1462.0,BSX
2006,-0.085,-850.0,BSX
2007,-0.0625,-625.0,BSX
2008,-0.1312,-1312.0,BSX
2009,0.3279,3279.0,BSX
2010,0.0734,734.0,BSX
2011,-0.2295,-2295.0,BSX
2012,0.0013,13.0,BSX
2013,0.2909,2909.0,BSX
2014,0.0035,35.0,BSX
2015,0.1958,1958.0,BSX
2016,0.0983,983.0,BSX
2017,0.158,1580.0,BSX
2018,0.2379,2379.0,BSX
2019,0.2179,2179.0,BSX
2020,-0.1409,-1409.0,BSX
2000,-0.0804,-804.0,CCI
2001,-0.4898,-4898.0,CCI
2002,-0.8797,-8797.0,CCI
2003,0.6686,6686.0,CCI
2004,0.2658,2658.0,CCI
2005,0.2046,2046.0,CCI
2006,0.2431,2431.0,CCI
2007,0.098,980.0,CCI
2008,-0.4304,-4304.0,CCI
2009,0.4603,4603.0,CCI
2010,0.1701,1701.0,CCI
2011,-0.0184,-184.0,CCI
2012,0.1517,1517.0,CCI
2013,0.1469,1469.0,CCI
2014,0.0502,502.0,CCI
2015,0.1136,1136.0,CCI
2016,0.0396,396.0,CCI
2017,0.1159,1159.0,CCI
2018,0.1136,1136.0,CCI
2019,0.1963,1963.0,CCI
2020,0.0842,842.0,CCI
2000,0.3523,3523.0,CI
2001,-0.2727,-2727.0,CI
2002,-0.2361,-2361.0,CI
2003,0.2685,2685.0,CI
2004,0.4314,4314.0,CI
2005,0.1177,1177.0,CI
2006,0.182,1820.0,CI
2007,0.0848,848.0,CI
2008,-0.6101,-6101.0,CI
2009,0.4842,4842.0,CI
2010,0.0247,247.0,CI
2011,0.1155,1155.0,CI
2012,0.0925,925.0,CI
2013,0.2554,2554.0,CI
2014,0.1601,1601.0,CI
2015,0.0466,466.0,CI
2016,-0.0086,-86.0,CI
2017,0.1391,1391.0,CI
2018,-0.1082,-1082.0,CI
2019,0.0346,346.0,CI
2020,0.0603,603.0,CI
2000,0.1468,1468.0,CL
2001,-0.0303,-303.0,CL
2002,-0.0262,-262.0,CL
2003,-0.094,-940.0,CL
2004,0.031,310.0,CL
2005,0.0902,902.0,CL
2006,0.0417,417.0,CL
2007,0.0823,823.0,CL
2008,-0.0882,-882.0,CL
2009,0.0518,518.0,CL
2010,0.0,0.0,CL
2011,0.0757,757.0,CL
2012,0.0534,534.0,CL
2013,0.0965,965.0,CL
2014,0.0349,349.0,CL
2015,0.0769,769.0,CL
2016,0.038,380.0,CL
2017,0.0388,388.0,CL
2018,-0.072,-720.0,CL
2019,0.0998,998.0,CL
2020,0.0586,586.0,CL
2002,0.0138,138.0,CME
2003,0.1966,1966.0,CME
2004,0.4185,4185.0,CME
2005,0.1636,1636.0,CME
2006,0.2812,2812.0,CME
2007,0.1922,1922.0,CME
2008,-0.0834,-834.0,CME
2009,0.3334,3334.0,CME
2010,-0.1295,-1295.0,CME
2011,-0.0479,-479.0,CME
2012,-0.0084,-84.0,CME
2013,0.1905,1905.0,CME
2014,0.0445,445.0,CME
2015,0.1301,1301.0,CME
2016,0.0805,805.0,CME
2017,0.0799,799.0,CME
2018,0.0912,912.0,CME
2019,0.0035,35.0,CME
2020,-0.0215,-215.0,CME
2000,0.5637,5637.0,COF
2001,0.1808,1808.0,COF
2002,0.1247,1247.0,COF
2003,0.09,900.0,COF
2004,0.1586,1586.0,COF
2005,0.1824,1824.0,COF
2006,0.0313,313.0,COF
2007,-0.1901,-1901.0,COF
2008,0.4107,4107.0,COF
2009,0.5886,5886.0,COF
2010,0.1769,1769.0,COF
2011,0.2369,2369.0,COF
2012,0.0884,884.0,COF
2013,0.124,1240.0,COF
2014,0.049,490.0,COF
2015,0.0417,417.0,COF
2016,0.1385,1385.0,COF
2017,0.1016,1016.0,COF
2018,-0.1507,-1507.0,COF
2019,0.1265,1265.0,COF
2020,-0.0657,-657.0,COF
2000,-0.0927,-927.0,CSX
2001,0.0076,76.0,CSX
2002,0.2151,2151.0,CSX
2003,0.1365,1365.0,CSX
2004,0.0749,749.0,CSX
2005,-0.0606,-606.0,CSX
2006,0.0537,537.0,CSX
2007,0.2994,2994.0,CSX
2008,-0.1548,-1548.0,CSX
2009,0.1482,1482.0,CSX
2010,0.2784,2784.0,CSX
2011,0.0042,42.0,CSX
2012,0.0262,262.0,CSX
2013,0.1739,1739.0,CSX
2014,0.0745,745.0,CSX
2015,-0.0415,-415.0,CSX
2016,0.2848,2848.0,CSX
2017,0.1418,1418.0,CSX
2018,0.0897,897.0,CSX
2019,0.1406,1406.0,CSX
2020,-0.0641,-641.0,CSX
2000,-0.4313,-4313.0,CTSH
2001,0.1638,1638.0,CTSH
2002,0.1027,1027.0,CTSH
2003,0.433,4330.0,CTSH
2004,0.4733,4733.0,CTSH
2005,0.0345,345.0,CTSH
2006,0.2547,2547.0,CTSH
2007,-0.0736,-736.0,CTSH
2008,0.0146,146.0,CTSH
2009,0.4104,4104.0,CTSH
2010,0.2192,2192.0,CTSH
2011,-0.0036,-36.0,CTSH
2012,0.0364,364.0,CTSH
2013,0.0866,866.0,CTSH
2014,0.1515,1515.0,CTSH
2015,0.1062,1062.0,CTSH
2016,0.0986,986.0,CTSH
2017,0.0897,897.0,CTSH
2018,-0.0797,-797.0,CTSH
2019,0.0304,304.0,CTSH
2020,-0.0876,-876.0,CTSH
2000,0.2089,2089.0,D
2001,0.031,310.0,D
2002,-0.0098,-98.0,D
2003,0.0818,818.0,D
2004,0.0733,733.0,D
2005,0.1262,1262.0,D
2006,-0.0193,-193.0,D
2007,0.1214,1214.0,D
2008,-0.2306,-2306.0,D
2009,0.023,230.0,D
2010,0.0634,634.0,D
2011,0.0907,907.0,D
2012,0.0129,129.0,D
2013,0.1141,1141.0,D
2014,0.0954,954.0,D
2015,-0.0408,-408.0,D
2016,0.1178,1178.0,D
2017,0.0747,747.0,D
2018,-0.0719,-719.0,D
2019,0.0967,967.0,D
2020,-0.0746,-746.0,D
2007,-0.0408,-408.0,DAL
2008,0.0935,935.0,DAL
2009,0.3596,3596.0,DAL
2010,0.0211,211.0,DAL
2011,-0.2648,-2648.0,DAL
2012,0.2849,2849.0,DAL
2013,0.4938,4938.0,DAL
2014,0.3003,3003.0,DAL
2015,-0.0101,-101.0,DAL
2016,0.1137,1137.0,DAL
2017,-0.0391,-391.0,DAL
2018,-0.1102,-1102.0,DAL
2019,0.1978,1978.0,DAL
2020,-0.3934,-3934.0,DAL
2000,-0.0927,-927.0,DE
2001,0.0076,76.0,DE
2002,0.2151,2151.0,DE
2003,0.1365,1365.0,DE
2004,0.0749,749.0,DE
2005,-0.0606,-606.0,DE
2006,0.0537,537.0,DE
2007,0.2994,2994.0,DE
2008,-0.1548,-1548.0,DE
2009,0.1482,1482.0,DE
2010,0.2784,2784.0,DE
2011,0.0042,42.0,DE
2012,0.0262,262.0,DE
2013,0.1739,1739.0,DE
2014,0.0745,745.0,DE
2015,-0.0415,-415.0,DE
2016,0.2848,2848.0,DE
2017,0.1418,1418.0,DE
2018,0.0897,897.0,DE
2019,0.1406,1406.0,DE
2020,-0.0641,-641.0,DE
2000,0.1432,1432.0,DHR
2001,-0.1137,-1137.0,DHR
2002,0.0514,514.0,DHR
2003,0.1417,1417.0,DHR
2004,0.0845,845.0,DHR
2005,0.1504,1504.0,DHR
2006,0.1493,1493.0,DHR
2007,0.0647,647.0,DHR
2008,-0.0596,-596.0,DHR
2009,0.1199,1199.0,DHR
2010,0.0771,771.0,DHR
2011,0.0455,455.0,DHR
2012,0.1384,1384.0,DHR
2013,0.1557,1557.0,DHR
2014,0.0693,693.0,DHR
2015,0.0795,795.0,DHR
2016,0.0852,852.0,DHR
2017,0.0325,325.0,DHR
2018,0.0897,897.0,DHR
2019,0.1908,1908.0,DHR
2020,-0.0197,-197.0,DHR
2000,0.2564,2564.0,DUK
2001,0.1597,1597.0,DUK
2002,-0.4826,-4826.0,DUK
2003,-0.0266,-266.0,DUK
2004,0.1387,1387.0,DUK
2005,-0.0219,-219.0,DUK
2006,0.0597,597.0,DUK
2007,-0.0672,-672.0,DUK
2008,-0.0197,-197.0,DUK
2009,-0.0414,-414.0,DUK
2010,0.0886,886.0,DUK
2011,0.1502,1502.0,DUK
2012,0.0372,372.0,DUK
2013,0.0887,887.0,DUK
2014,0.1024,1024.0,DUK
2015,-0.1191,-1191.0,DUK
2016,0.0329,329.0,DUK
2017,0.0415,415.0,DUK
2018,0.0172,172.0,DUK
2019,0.0373,373.0,DUK
2020,0.0097,97.0,DUK
2000,0.3635,3635.0,EA
2001,0.4779,4779.0,EA
2002,-0.052,-520.0,EA
2003,0.2528,2528.0,EA
2004,0.1943,1943.0,EA
2005,-0.0831,-831.0,EA
2006,-0.0372,-372.0,EA
2007,0.0691,691.0,EA
2008,-0.5256,-5256.0,EA
2009,0.0167,167.0,EA
2010,0.0872,872.0,EA
2011,0.2236,2236.0,EA
2012,-0.0872,-872.0,EA
2013,0.1784,1784.0,EA
2014,0.4016,4016.0,EA
2015,0.1359,1359.0,EA
2016,-0.069,-690.0,EA
2017,0.0721,721.0,EA
2018,-0.1721,-1721.0,EA
2019,0.2228,2228.0,EA
2020,0.0297,297.0,EA
2000,0.1874,1874.0,EBAY
2001,0.6388,6388.0,EBAY
2002,0.1049,1049.0,EBAY
2003,0.2775,2775.0,EBAY
2004,0.1243,1243.0,EBAY
2005,-0.1742,-1742.0,EBAY
2006,-0.1311,-1311.0,EBAY
2007,0.0762,762.0,EBAY
2008,-0.4036,-4036.0,EBAY
2009,0.2635,2635.0,EBAY
2010,0.0573,573.0,EBAY
2011,0.2971,2971.0,EBAY
2012,0.2958,2958.0,EBAY
2013,0.1238,1238.0,EBAY
2014,0.1608,1608.0,EBAY
2015,0.2774,2774.0,EBAY
2016,0.1112,1112.0,EBAY
2017,0.2251,2251.0,EBAY
2018,-0.1525,-1525.0,EBAY
2019,0.1767,1767.0,EBAY
2020,-0.0138,-138.0,EBAY
2000,0.1992,1992.0,EMR
2001,0.0154,154.0,EMR
2002,-0.0575,-575.0,EMR
2003,0.0827,827.0,EMR
2004,0.0125,125.0,EMR
2005,0.1061,1061.0,EMR
2006,0.1023,1023.0,EMR
2007,0.2129,2129.0,EMR
2008,-0.3114,-3114.0,EMR
2009,0.2214,2214.0,EMR
2010,0.1234,1234.0,EMR
2011,-0.1263,-1263.0,EMR
2012,0.1272,1272.0,EMR
2013,0.0956,956.0,EMR
2014,-0.0579,-579.0,EMR
2015,-0.1461,-1461.0,EMR
2016,0.0322,322.0,EMR
2017,0.0292,292.0,EMR
2018,-0.0764,-764.0,EMR
2019,0.0601,601.0,EMR
2020,-0.1255,-1255.0,EMR
2000,0.4094,4094.0,EOG
2001,0.0446,446.0,EOG
2002,-0.0344,-344.0,EOG
2003,0.1785,1785.0,EOG
2004,0.134,1340.0,EOG
2005,0.4466,4466.0,EOG
2006,0.0068,68.0,EOG
2007,0.0586,586.0,EOG
2008,0.3383,3383.0,EOG
2009,0.495,4950.0,EOG
2010,0.1493,1493.0,EOG
2011,0.036,360.0,EOG
2012,0.0298,298.0,EOG
2013,0.0895,895.0,EOG
2014,0.1917,1917.0,EOG
2015,-0.0893,-893.0,EOG
2016,0.2529,2529.0,EOG
2017,0.0358,358.0,EOG
2018,-0.0041,-41.0,EOG
2019,0.0594,594.0,EOG
2020,-0.133,-1330.0,EOG
2000,0.5293,5293.0,ESRX
2001,-0.0625,-625.0,ESRX
2002,-0.1125,-1125.0,ESRX
2003,0.1848,1848.0,ESRX
2004,0.0853,853.0,ESRX
2005,0.2382,2382.0,ESRX
2006,-0.0737,-737.0,ESRX
2007,0.1773,1773.0,ESRX
2008,0.0,0.0,ESRX
2009,0.0888,888.0,ESRX
2010,-0.022,-220.0,ESRX
2011,-0.1556,-1556.0,ESRX
2012,0.171,1710.0,ESRX
2013,0.1656,1656.0,ESRX
2014,0.1552,1552.0,ESRX
2015,0.0508,508.0,ESRX
2016,-0.0836,-836.0,ESRX
2017,-0.0191,-191.0,ESRX
2018,0.1254,1254.0,ESRX
2000,0.1879,1879.0,ETN
2001,0.0847,847.0,ETN
2002,-0.0694,-694.0,ETN
2003,0.2214,2214.0,ETN
2004,0.205,2050.0,ETN
2005,0.0194,194.0,ETN
2006,0.02,200.0,ETN
2007,0.33,3300.0,ETN
2008,-0.3631,-3631.0,ETN
2009,0.0501,501.0,ETN
2010,0.2661,2661.0,ETN
2011,-0.0186,-186.0,ETN
2012,0.1315,1315.0,ETN
2013,0.2263,2263.0,ETN
2014,-0.03,-300.0,ETN
2015,-0.1153,-1153.0,ETN
2016,0.0478,478.0,ETN
2017,0.063,630.0,ETN
2018,-0.0712,-712.0,ETN
2019,0.274,2740.0,ETN
2020,-0.0643,-643.0,ETN
2000,0.313,3130.0,EXC
2001,0.0747,747.0,EXC
2002,0.0678,678.0,EXC
2003,0.0367,367.0,EXC
2004,0.0954,954.0,EXC
2005,0.095,950.0,EXC
2006,0.0704,704.0,EXC
2007,0.3011,3011.0,EXC
2008,0.1973,1973.0,EXC
2009,-0.0047,-47.0,EXC
2010,-0.0779,-779.0,EXC
2011,0.0738,738.0,EXC
2012,-0.2226,-2226.0,EXC
2013,-0.0649,-649.0,EXC
2014,0.0695,695.0,EXC
2015,-0.1571,-1571.0,EXC
2016,0.1281,1281.0,EXC
2017,0.0616,616.0,EXC
2018,0.1045,1045.0,EXC
2019,-0.0171,-171.0,EXC
2020,-0.055,-550.0,EXC
2000,-0.1209,-1209.0,F
2001,-0.1464,-1464.0,F
2002,-0.0842,-842.0,F
2003,0.129,1290.0,F
2004,0.0421,421.0,F
2005,-0.2203,-2203.0,F
2006,-0.0841,-841.0,F
2007,-0.0546,-546.0,F
2008,0.1452,1452.0,F
2009,0.6311,6311.0,F
2010,0.4023,4023.0,F
2011,-0.218,-2180.0,F
2012,0.0119,119.0,F
2013,0.188,1880.0,F
2014,-0.1,-1000.0,F
2015,-0.0551,-551.0,F
2016,0.042,420.0,F
2017,-0.0254,-254.0,F
2018,-0.1906,-1906.0,F
2019,0.0899,899.0,F
2020,-0.2951,-2951.0,F
2000,0.1219,1219.0,FDX
2001,0.1986,1986.0,FDX
2002,0.0509,509.0,FDX
2003,0.1595,1595.0,FDX
2004,0.1887,1887.0,FDX
2005,0.0759,759.0,FDX
2006,0.0254,254.0,FDX
2007,-0.0944,-944.0,FDX
2008,-0.1708,-1708.0,FDX
2009,0.0775,775.0,FDX
2010,0.1765,1765.0,FDX
2011,-0.0962,-962.0,FDX
2012,0.0528,528.0,FDX
2013,0.1266,1266.0,FDX
2014,0.1203,1203.0,FDX
2015,-0.0694,-694.0,FDX
2016,0.1465,1465.0,FDX
2017,0.1155,1155.0,FDX
2018,-0.1082,-1082.0,FDX
2019,0.027,270.0,FDX
2020,-0.1226,-1226.0,FDX
2019,0.1461,1461.0,FOXA
2020,-0.1307,-1307.0,FOXA
2000,-0.0163,-163.0,GD
2001,0.0655,655.0,GD
2002,-0.0177,-177.0,GD
2003,0.0662,662.0,GD
2004,0.0669,669.0,GD
2005,0.0917,917.0,GD
2006,0.1078,1078.0,GD
2007,0.1583,1583.0,GD
2008,-0.1383,-1383.0,GD
2009,0.0492,492.0,GD
2010,-0.0877,-877.0,GD
2011,-0.0187,-187.0,GD
2012,0.1259,1259.0,GD
2013,0.0946,946.0,GD
2014,0.2125,2125.0,GD
2015,0.071,710.0,GD
2016,0.0808,808.0,GD
2017,0.0766,766.0,GD
2018,-0.1739,-1739.0,GD
2019,0.0255,255.0,GD
2020,-0.1046,-1046.0,GD
2010,0.0143,143.0,GM
2011,-0.3318,-3318.0,GM
2012,0.0693,693.0,GM
2013,0.2363,2363.0,GM
2014,0.0177,177.0,GM
2015,0.0909,909.0,GM
2016,0.0312,312.0,GM
2017,0.008,80.0,GM
2018,-0.1262,-1262.0,GM
2019,-0.0017,-17.0,GM
2020,-0.3972,-3972.0,GM
2000,0.0994,994.0,HAL
2001,-0.4966,-4966.0,HAL
2002,0.3247,3247.0,HAL
2003,0.0674,674.0,HAL
2004,0.2441,2441.0,HAL
2005,0.2453,2453.0,HAL
2006,-0.1208,-1208.0,HAL
2007,-0.0245,-245.0,HAL
2008,-0.5086,-5086.0,HAL
2009,0.2038,2038.0,HAL
2010,0.2123,2123.0,HAL
2011,0.3555,3555.0,HAL
2012,0.0105,105.0,HAL
2013,0.2342,2342.0,HAL
2014,-0.1937,-1937.0,HAL
2015,-0.0437,-437.0,HAL
2016,0.1668,1668.0,HAL
2017,0.0062,62.0,HAL
2018,-0.4054,-4054.0,HAL
2019,-0.025,-250.0,HAL
2020,-0.2513,-2513.0,HAL
2000,-0.2574,-2574.0,HPQ
2001,0.0417,417.0,HPQ
2002,0.1477,1477.0,HPQ
2003,0.3434,3434.0,HPQ
2004,-0.1248,-1248.0,HPQ
2005,0.2533,2533.0,HPQ
2006,0.1694,1694.0,HPQ
2007,0.102,1020.0,HPQ
2008,-0.0806,-806.0,HPQ
2009,0.1016,1016.0,HPQ
2010,-0.0537,-537.0,HPQ
2011,-0.2495,-2495.0,HPQ
2012,-0.4066,-4066.0,HPQ
2013,0.1342,1342.0,HPQ
2014,0.112,1120.0,HPQ
2015,-0.2758,-2758.0,HPQ
2016,0.0865,865.0,HPQ
2017,0.1831,1831.0,HPQ
2018,-0.0854,-854.0,HPQ
2019,-0.0334,-334.0,HPQ
2020,-0.1004,-1004.0,HPQ
2000,0.461,4610.0,HUM
2001,0.1298,1298.0,HUM
2002,0.312,3120.0,HUM
2003,0.3918,3918.0,HUM
2004,0.1569,1569.0,HUM
2005,0.245,2450.0,HUM
2006,0.0325,325.0,HUM
2007,0.3173,3173.0,HUM
2008,-0.3013,-3013.0,HUM
2009,0.3121,3121.0,HUM
2010,0.0879,879.0,HUM
2011,0.304,3040.0,HUM
2012,-0.0647,-647.0,HUM
2013,0.3226,3226.0,HUM
2014,0.276,2760.0,HUM
2015,0.1596,1596.0,HUM
2016,-0.0221,-221.0,HUM
2017,0.1009,1009.0,HUM
2018,0.0473,473.0,HUM
2019,0.1479,1479.0,HUM
2020,0.0646,646.0,HUM
2005,-0.0644,-644.0,ICE
2006,0.557,5570.0,ICE
2007,0.3221,3221.0,ICE
2008,-0.102,-1020.0,ICE
2009,0.1406,1406.0,ICE
2010,0.1623,1623.0,ICE
2011,0.1216,1216.0,ICE
2012,0.0664,664.0,ICE
2013,0.1943,1943.0,ICE
2014,-0.0075,-75.0,ICE
2015,0.0954,954.0,ICE
2016,0.117,1170.0,ICE
2017,0.0768,768.0,ICE
2018,0.1108,1108.0,ICE
2019,0.112,1120.0,ICE
2020,0.0115,115.0,ICE
2000,-0.2338,-2338.0,ILMN
2001,0.2444,2444.0,ILMN
2002,-0.4445,-4445.0,ILMN
2003,0.9181,9181.0,ILMN
2004,0.2583,2583.0,ILMN
2005,0.5985,5985.0,ILMN
2006,0.5244,5244.0,ILMN
2007,0.1792,1792.0,ILMN
2008,-0.0111,-111.0,ILMN
2009,0.4755,4755.0,ILMN
2010,0.4324,4324.0,ILMN
2011,-0.1874,-1874.0,ILMN
2012,0.2709,2709.0,ILMN
2013,0.2547,2547.0,ILMN
2014,0.1276,1276.0,ILMN
2015,0.1412,1412.0,ILMN
2016,-0.1649,-1649.0,ILMN
2017,0.2078,2078.0,ILMN
2018,0.1993,1993.0,ILMN
2019,0.3127,3127.0,ILMN
2020,0.0305,305.0,ILMN
2000,0.1749,1749.0,INTU
2001,0.4994,4994.0,INTU
2002,0.109,1090.0,INTU
2003,-0.036,-360.0,INTU
2004,-0.0493,-493.0,INTU
2005,0.0019,19.0,INTU
2006,0.1539,1539.0,INTU
2007,0.1208,1208.0,INTU
2008,-0.1424,-1424.0,INTU
2009,0.1006,1006.0,INTU
2010,0.2369,2369.0,INTU
2011,0.1537,1537.0,INTU
2012,0.0518,518.0,INTU
2013,0.1676,1676.0,INTU
2014,0.1475,1475.0,INTU
2015,0.031,310.0,INTU
2016,0.0227,227.0,INTU
2017,0.2003,2003.0,INTU
2018,0.1067,1067.0,INTU
2019,0.0692,692.0,INTU
