year,return_year,year_profit,ticker
2004,0.0796,796.0,FE
2005,0.0455,455.0,FE
2006,0.0389,389.0,FE
2007,0.0546,546.0,FE
2008,-0.0803,-803.0,FE
2009,-0.0701,-701.0,FE
2010,0.0,0.0,FE
2011,0.0393,393.0,FE
2012,0.0138,138.0,FE
2013,-0.1506,-1506.0,FE
2014,0.043,430.0,FE
2015,0.0134,134.0,FE
2016,0.0749,749.0,FE
2017,0.0457,457.0,FE
2018,0.0624,624.0,FE
2019,0.0594,594.0,FE
2020,0.1217,1217.0,FE
2000,-0.3835,-3835.0,FFIV
2001,0.4639,4639.0,FFIV
2002,0.1532,1532.0,FFIV
2003,0.2974,2974.0,FFIV
2004,0.217,2170.0,FFIV
2005,-0.0153,-153.0,FFIV
2006,0.0955,955.0,FFIV
2007,-0.0297,-297.0,FFIV
2008,0.0648,648.0,FFIV
2009,0.2397,2397.0,FFIV
2010,0.2518,2518.0,FFIV
2011,0.1605,1605.0,FFIV
2012,-0.0613,-613.0,FFIV
2013,-0.0402,-402.0,FFIV
2014,0.1385,1385.0,FFIV
2015,0.0362,362.0,FFIV
2016,-0.0238,-238.0,FFIV
2017,0.0,0.0,FFIV
2018,0.1183,1183.0,FFIV
2019,-0.1181,-1181.0,FFIV
2020,-0.0621,-621.0,FFIV
2001,0.0409,409.0,FIS
2002,-0.0684,-684.0,FIS
2003,0.0846,846.0,FIS
2004,0.0288,288.0,FIS
2005,0.0135,135.0,FIS
2006,0.0563,563.0,FIS
2007,0.0793,793.0,FIS
2008,-0.2021,-2021.0,FIS
2009,0.1,1000.0,FIS
2010,0.0503,503.0,FIS
2011,0.0682,682.0,FIS
2012,0.1389,1389.0,FIS
2013,0.1016,1016.0,FIS
2014,0.0418,418.0,FIS
2015,0.0427,427.0,FIS
2016,0.0698,698.0,FIS
2017,0.0396,396.0,FIS
2018,0.0396,396.0,FIS
2019,0.0614,614.0,FIS
2020,-0.066,-660.0,FIS
2000,0.2363,2363.0,FISV
2001,0.2425,2425.0,FISV
2002,-0.2103,-2103.0,FISV
2003,0.1251,1251.0,FISV
2004,0.0407,407.0,FISV
2005,0.0399,399.0,FISV
2006,0.0274,274.0,FISV
2007,0.0379,379.0,FISV
2008,-0.1569,-1569.0,FISV
2009,0.0906,906.0,FISV
2010,0.0837,837.0,FISV
2011,0.0269,269.0,FISV
2012,0.1035,1035.0,FISV
2013,0.0934,934.0,FISV
2014,0.0575,575.0,FISV
2015,0.0701,701.0,FISV
2016,0.0278,278.0,FISV
2017,0.0539,539.0,FISV
2018,0.0562,562.0,FISV
2019,0.1285,1285.0,FISV
2020,-0.0743,-743.0,FISV
2000,0.0835,835.0,FITB
2001,0.0932,932.0,FITB
2002,0.0256,256.0,FITB
2003,0.0741,741.0,FITB
2004,0.0,0.0,FITB
2005,-0.1427,-1427.0,FITB
2006,0.0,0.0,FITB
2007,-0.1399,-1399.0,FITB
2008,0.072,720.0,FITB
2009,0.9575,9575.0,FITB
2010,0.1734,1734.0,FITB
2011,-0.1029,-1029.0,FITB
2012,0.1048,1048.0,FITB
2013,0.0721,721.0,FITB
2014,0.0306,306.0,FITB
2015,0.0,0.0,FITB
2016,-0.0117,-117.0,FITB
2017,0.0663,663.0,FITB
2018,-0.1379,-1379.0,FITB
2019,0.0776,776.0,FITB
2020,-0.1848,-1848.0,FITB
2000,-0.3269,-3269.0,FLIR
2001,0.9556,9556.0,FLIR
2002,-0.0016,-16.0,FLIR
2003,0.1951,1951.0,FLIR
2004,0.1876,1876.0,FLIR
2005,-0.0052,-52.0,FLIR
2006,0.1161,1161.0,FLIR
2007,0.1921,1921.0,FLIR
2008,-0.0437,-437.0,FLIR
2009,0.0435,435.0,FLIR
2010,0.0,0.0,FLIR
2011,-0.0391,-391.0,FLIR
2012,-0.0994,-994.0,FLIR
2013,0.1017,1017.0,FLIR
2014,0.03,300.0,FLIR
2015,0.0,0.0,FLIR
2016,0.1213,1213.0,FLIR
2017,0.0626,626.0,FLIR
2018,0.0715,715.0,FLIR
2019,0.1718,1718.0,FLIR
2020,-0.0316,-316.0,FLIR
2000,0.0398,398.0,FLS
2001,-0.0488,-488.0,FLS
2002,-0.2175,-2175.0,FLS
2003,0.1397,1397.0,FLS
2004,0.099,990.0,FLS
2005,0.0876,876.0,FLS
2006,0.1146,1146.0,FLS
2007,0.1743,1743.0,FLS
2008,-0.2278,-2278.0,FLS
2009,0.2621,2621.0,FLS
2010,0.0714,714.0,FLS
2011,-0.0802,-802.0,FLS
2012,0.1307,1307.0,FLS
2013,0.1149,1149.0,FLS
2014,-0.1039,-1039.0,FLS
2015,-0.1045,-1045.0,FLS
2016,0.1,1000.0,FLS
2017,0.0,0.0,FLS
2018,-0.0869,-869.0,FLS
2019,0.0951,951.0,FLS
2020,-0.0134,-134.0,FLS
2010,0.0359,359.0,FLT
2011,-0.0792,-792.0,FLT
2012,0.1594,1594.0,FLT
2013,0.2086,2086.0,FLT
2014,0.0675,675.0,FLT
2015,0.0185,185.0,FLT
2016,-0.0333,-333.0,FLT
2017,0.1233,1233.0,FLT
2018,0.0429,429.0,FLT
2019,0.1107,1107.0,FLT
2020,-0.0343,-343.0,FLT
2000,0.1159,1159.0,FMC
2001,-0.1185,-1185.0,FMC
2002,-0.1338,-1338.0,FMC
2003,0.0034,34.0,FMC
2004,0.0933,933.0,FMC
2005,0.0692,692.0,FMC
2006,0.0973,973.0,FMC
2007,0.101,1010.0,FMC
2008,0.2479,2479.0,FMC
2009,0.0726,726.0,FMC
2010,0.087,870.0,FMC
2011,0.0257,257.0,FMC
2012,0.1129,1129.0,FMC
2013,0.0582,582.0,FMC
2014,-0.1074,-1074.0,FMC
2015,-0.0927,-927.0,FMC
2016,0.133,1330.0,FMC
2017,0.1162,1162.0,FMC
2018,0.0128,128.0,FMC
2019,0.0552,552.0,FMC
2020,-0.11,-1100.0,FMC
2010,0.0146,146.0,FRC
2011,-0.0312,-312.0,FRC
2012,0.027,270.0,FRC
2013,0.108,1080.0,FRC
2014,0.0163,163.0,FRC
2015,0.0976,976.0,FRC
2016,0.1067,1067.0,FRC
2017,0.0428,428.0,FRC
2018,0.0351,351.0,FRC
2019,0.1188,1188.0,FRC
2020,0.1002,1002.0,FRC
2000,0.0377,377.0,FRT
2001,0.0126,126.0,FRT
2002,0.0985,985.0,FRT
2003,0.0803,803.0,FRT
2004,0.1196,1196.0,FRT
2005,0.0554,554.0,FRT
2006,0.0721,721.0,FRT
2007,0.0682,682.0,FRT
2008,0.0707,707.0,FRT
2009,0.0,0.0,FRT
2010,0.0402,402.0,FRT
2011,0.0264,264.0,FRT
2012,0.041,410.0,FRT
2013,0.0267,267.0,FRT
2014,0.0796,796.0,FRT
2015,0.0134,134.0,FRT
2016,0.0401,401.0,FRT
2017,0.0,0.0,FRT
2018,-0.1089,-1089.0,FRT
2019,0.0128,128.0,FRT
2020,-0.1633,-1633.0,FRT
2009,0.0261,261.0,FTNT
2010,0.2382,2382.0,FTNT
2011,0.0704,704.0,FTNT
2012,0.1304,1304.0,FTNT
2013,-0.0926,-926.0,FTNT
2014,0.1385,1385.0,FTNT
2015,-0.022,-220.0,FTNT
2016,0.1369,1369.0,FTNT
2017,0.1114,1114.0,FTNT
2018,0.1852,1852.0,FTNT
2019,0.1422,1422.0,FTNT
2020,0.2424,2424.0,FTNT
2016,0.0335,335.0,FTV
2017,0.0885,885.0,FTV
2018,0.0283,283.0,FTV
2019,0.0485,485.0,FTV
2020,-0.0747,-747.0,FTV
2000,0.0965,965.0,GIS
2001,0.0467,467.0,GIS
2002,0.0,0.0,GIS
2003,0.0,0.0,GIS
2004,0.0,0.0,GIS
2005,0.0384,384.0,GIS
2006,0.0261,261.0,GIS
2007,0.0135,135.0,GIS
2008,0.0822,822.0,GIS
2009,-0.0488,-488.0,GIS
2010,0.0131,131.0,GIS
2011,0.0143,143.0,GIS
2012,0.0135,135.0,GIS
2013,0.0623,623.0,GIS
2014,0.0,0.0,GIS
2015,0.0278,278.0,GIS
2016,0.0481,481.0,GIS
2017,0.0,0.0,GIS
2018,-0.2061,-2061.0,GIS
2019,0.0808,808.0,GIS
2020,0.0128,128.0,GIS
2018,0.0,0.0,GL
2019,0.0877,877.0,GL
2020,-0.1538,-1538.0,GL
2000,0.189,1890.0,GPC
2001,0.1384,1384.0,GPC
2002,0.0,0.0,GPC
2003,0.0,0.0,GPC
2004,0.0817,817.0,GPC
2005,0.0126,126.0,GPC
2006,0.0132,132.0,GPC
2007,0.014,140.0,GPC
2008,-0.1391,-1391.0,GPC
2009,-0.0627,-627.0,GPC
2010,0.0817,817.0,GPC
2011,0.0921,921.0,GPC
2012,0.0131,131.0,GPC
2013,0.0693,693.0,GPC
2014,0.0576,576.0,GPC
2015,0.0,0.0,GPC
2016,0.0359,359.0,GPC
2017,0.0,0.0,GPC
2018,0.0522,522.0,GPC
2019,0.0496,496.0,GPC
2020,-0.1097,-1097.0,GPC
2001,0.1012,1012.0,GPN
2002,-0.0419,-419.0,GPN
2003,0.153,1530.0,GPN
2004,0.1131,1131.0,GPN
2005,0.1208,1208.0,GPN
2006,-0.0569,-569.0,GPN
2007,0.0492,492.0,GPN
2008,0.0505,505.0,GPN
2009,-0.0195,-195.0,GPN
2010,-0.0967,-967.0,GPN
2011,0.0403,403.0,GPN
2012,0.0394,394.0,GPN
2013,0.0972,972.0,GPN
2014,0.0755,755.0,GPN
2015,0.1242,1242.0,GPN
2016,0.074,740.0,GPN
2017,0.0711,711.0,GPN
2018,0.057,570.0,GPN
2019,0.1399,1399.0,GPN
2020,-0.1015,-1015.0,GPN
2000,-0.1236,-1236.0,GPS
2001,-0.1603,-1603.0,GPS
2002,0.2222,2222.0,GPS
2003,0.175,1750.0,GPS
2004,0.067,670.0,GPS
2005,-0.1325,-1325.0,GPS
2006,0.0268,268.0,GPS
2007,0.0545,545.0,GPS
2008,-0.0254,-254.0,GPS
2009,0.3048,3048.0,GPS
2010,-0.0247,-247.0,GPS
2011,-0.0798,-798.0,GPS
2012,0.1596,1596.0,GPS
2013,0.1011,1011.0,GPS
2014,0.0917,917.0,GPS
2015,-0.1462,-1462.0,GPS
2016,0.0283,283.0,GPS
2017,0.0811,811.0,GPS
2018,0.0483,483.0,GPS
2019,-0.1673,-1673.0,GPS
2020,-0.2766,-2766.0,GPS
2000,0.0,0.0,GRMN
2001,0.0238,238.0,GRMN
2002,0.1322,1322.0,GRMN
2003,0.2311,2311.0,GRMN
2004,0.0158,158.0,GRMN
2005,0.037,370.0,GRMN
2006,0.227,2270.0,GRMN
2007,0.2363,2363.0,GRMN
2008,-0.6117,-6117.0,GRMN
2009,0.2662,2662.0,GRMN
2010,0.1577,1577.0,GRMN
2011,0.0426,426.0,GRMN
2012,0.0553,553.0,GRMN
2013,-0.0424,-424.0,GRMN
2014,0.0874,874.0,GRMN
2015,-0.1468,-1468.0,GRMN
2016,0.1267,1267.0,GRMN
2017,0.0409,409.0,GRMN
2018,0.0292,292.0,GRMN
2019,0.0874,874.0,GRMN
2020,-0.0929,-929.0,GRMN
2000,-0.0535,-535.0,GWW
2001,0.1918,1918.0,GWW
2002,0.1746,1746.0,GWW
2003,0.0349,349.0,GWW
2004,0.0693,693.0,GWW
2005,0.053,530.0,GWW
2006,0.0287,287.0,GWW
2007,0.1421,1421.0,GWW
2008,0.2798,2798.0,GWW
2009,0.115,1150.0,GWW
2010,0.0834,834.0,GWW
2011,0.1251,1251.0,GWW
2012,0.074,740.0,GWW
2013,0.0613,613.0,GWW
2014,0.0,0.0,GWW
2015,0.0,0.0,GWW
2016,-0.0836,-836.0,GWW
2017,-0.0335,-335.0,GWW
2018,0.1098,1098.0,GWW
2019,0.0,0.0,GWW
2020,-0.0924,-924.0,GWW
2000,-0.1378,-1378.0,HAS
2001,0.3177,3177.0,HAS
2002,-0.0429,-429.0,HAS
2003,0.1358,1358.0,HAS
2004,0.0129,129.0,HAS
2005,0.0,0.0,HAS
2006,0.0789,789.0,HAS
2007,0.0446,446.0,HAS
2008,0.1981,1981.0,HAS
2009,0.1159,1159.0,HAS
2010,0.1068,1068.0,HAS
2011,0.0,0.0,HAS
2012,0.0,0.0,HAS
2013,0.152,1520.0,HAS
2014,0.0273,273.0,HAS
2015,0.0847,847.0,HAS
2016,0.0606,606.0,HAS
2017,0.0601,601.0,HAS
2018,0.1064,1064.0,HAS
2019,0.082,820.0,HAS
2020,-0.2549,-2549.0,HAS
2000,-0.036,-360.0,HBAN
2001,0.0859,859.0,HBAN
2002,0.1441,1441.0,HBAN
2003,0.0271,271.0,HBAN
2004,0.0256,256.0,HBAN
2005,0.0,0.0,HBAN
2006,0.0,0.0,HBAN
2007,-0.1176,-1176.0,HBAN
2008,0.2073,2073.0,HBAN
2009,0.5928,5928.0,HBAN
2010,0.198,1980.0,HBAN
2011,-0.1241,-1241.0,HBAN
2012,0.0718,718.0,HBAN
2013,0.1101,1101.0,HBAN
2014,0.0292,292.0,HBAN
2015,0.0266,266.0,HBAN
2016,0.1965,1965.0,HBAN
2017,0.0337,337.0,HBAN
2018,0.0277,277.0,HBAN
2019,0.0,0.0,HBAN
2020,-0.1646,-1646.0,HBAN
2006,0.0297,297.0,HBI
2007,0.147,1470.0,HBI
2008,-0.2978,-2978.0,HBI
2009,0.4813,4813.0,HBI
2010,0.1006,1006.0,HBI
2011,0.1134,1134.0,HBI
2012,0.1541,1541.0,HBI
2013,0.166,1660.0,HBI
2014,0.1238,1238.0,HBI
2015,0.0454,454.0,HBI
2016,-0.0951,-951.0,HBI
2017,-0.0868,-868.0,HBI
2018,-0.2369,-2369.0,HBI
2019,0.1628,1628.0,HBI
2020,0.0365,365.0,HBI
2011,0.0466,466.0,HCA
2012,0.2205,2205.0,HCA
2013,0.0987,987.0,HCA
2014,0.0999,999.0,HCA
2015,0.0636,636.0,HCA
2016,0.0999,999.0,HCA
2017,0.11,1100.0,HCA
2018,0.1281,1281.0,HCA
2019,0.1349,1349.0,HCA
2020,-0.092,-920.0,HCA
2000,0.1982,1982.0,HES
2001,-0.0863,-863.0,HES
2002,-0.1031,-1031.0,HES
2003,0.0,0.0,HES
2004,0.1638,1638.0,HES
2005,0.1432,1432.0,HES
2006,0.2348,2348.0,HES
2007,0.1927,1927.0,HES
2008,-0.1142,-1142.0,HES
2009,0.1997,1997.0,HES
2010,0.1095,1095.0,HES
2011,-0.0615,-615.0,HES
2012,-0.0882,-882.0,HES
2013,0.115,1150.0,HES
2014,-0.0828,-828.0,HES
2015,-0.1231,-1231.0,HES
2016,0.0182,182.0,HES
2017,-0.0855,-855.0,HES
2018,0.02,200.0,HES
2019,0.2147,2147.0,HES
2020,-0.041,-410.0,HES
2000,0.2275,2275.0,HFC
2001,0.2897,2897.0,HFC
2002,0.1166,1166.0,HFC
2003,0.0646,646.0,HFC
2004,0.2158,2158.0,HFC
2005,0.2537,2537.0,HFC
2006,0.2921,2921.0,HFC
2007,0.1664,1664.0,HFC
2008,-0.4144,-4144.0,HFC
2009,0.1123,1123.0,HFC
2010,0.1697,1697.0,HFC
2011,0.362,3620.0,HFC
2012,0.2599,2599.0,HFC
2013,0.1538,1538.0,HFC
2014,-0.1267,-1267.0,HFC
2015,0.2148,2148.0,HFC
2016,-0.2,-2000.0,HFC
2017,0.2135,2135.0,HFC
2018,0.0334,334.0,HFC
2019,0.1223,1223.0,HFC
2020,-0.1813,-1813.0,HFC
2000,0.1655,1655.0,HIG
2001,0.0,0.0,HIG
2002,-0.0529,-529.0,HIG
2003,-0.014,-140.0,HIG
2004,0.0798,798.0,HIG
2005,0.0732,732.0,HIG
2006,0.0126,126.0,HIG
2007,0.0283,283.0,HIG
2008,-0.2396,-2396.0,HIG
2009,0.1221,1221.0,HIG
2010,0.1473,1473.0,HIG
2011,-0.116,-1160.0,HIG
2012,0.0381,381.0,HIG
2013,0.1261,1261.0,HIG
2014,0.0307,307.0,HIG
2015,0.0322,322.0,HIG
2016,0.0542,542.0,HIG
2017,0.0406,406.0,HIG
2018,0.0,0.0,HIG
2019,0.0613,613.0,HIG
2020,-0.1323,-1323.0,HIG
2011,-0.0832,-832.0,HII
2012,0.0878,878.0,HII
2013,0.1876,1876.0,HII
2014,0.1023,1023.0,HII
2015,0.0514,514.0,HII
2016,0.1062,1062.0,HII
2017,0.081,810.0,HII
2018,0.0552,552.0,HII
2019,0.0493,493.0,HII
2020,-0.1478,-1478.0,HII
2013,0.0,0.0,HLT
2014,0.0844,844.0,HLT
2015,0.0427,427.0,HLT
2016,-0.0224,-224.0,HLT
2017,0.0808,808.0,HLT
2018,0.0273,273.0,HLT
2019,0.1058,1058.0,HLT
2020,-0.1861,-1861.0,HLT
2000,0.1649,1649.0,HOG
2001,0.3255,3255.0,HOG
2002,0.0443,443.0,HOG
2003,-0.071,-710.0,HOG
2004,0.0625,625.0,HOG
2005,0.0,0.0,HOG
2006,0.0945,945.0,HOG
2007,-0.1813,-1813.0,HOG
2008,-0.3165,-3165.0,HOG
2009,0.2668,2668.0,HOG
2010,0.0965,965.0,HOG
2011,0.062,620.0,HOG
2012,0.0897,897.0,HOG
2013,0.1115,1115.0,HOG
2014,0.0145,145.0,HOG
2015,-0.1903,-1903.0,HOG
2016,0.0987,987.0,HOG
2017,0.0136,136.0,HOG
2018,-0.0334,-334.0,HOG
2019,0.0918,918.0,HOG
2020,0.0469,469.0,HOG
2000,0.2668,2668.0,HOLX
2001,0.1693,1693.0,HOLX
2002,0.3218,3218.0,HOLX
2003,0.066,660.0,HOLX
2004,0.2082,2082.0,HOLX
2005,0.3586,3586.0,HOLX
2006,0.278,2780.0,HOLX
2007,0.1252,1252.0,HOLX
2008,-0.3148,-3148.0,HOLX
2009,0.0417,417.0,HOLX
2010,0.1698,1698.0,HOLX
2011,-0.0824,-824.0,HOLX
2012,0.0949,949.0,HOLX
2013,0.0291,291.0,HOLX
2014,0.071,710.0,HOLX
2015,0.1135,1135.0,HOLX
2016,0.0354,354.0,HOLX
2017,0.0262,262.0,HOLX
2018,0.0859,859.0,HOLX
2019,0.0782,782.0,HOLX
2020,-0.0446,-446.0,HOLX
2000,0.2858,2858.0,HP
2001,-0.0456,-456.0,HP
2002,0.1304,1304.0,HP
2003,0.0662,662.0,HP
2004,0.0571,571.0,HP
2005,0.2186,2186.0,HP
2006,-0.0287,-287.0,HP
2007,0.1658,1658.0,HP
2008,-0.0794,-794.0,HP
2009,0.3454,3454.0,HP
2010,0.146,1460.0,HP
2011,0.093,930.0,HP
2012,-0.0665,-665.0,HP
2013,0.1524,1524.0,HP
2014,-0.1341,-1341.0,HP
2015,-0.0276,-276.0,HP
2016,0.2486,2486.0,HP
2017,-0.0648,-648.0,HP
2018,-0.1037,-1037.0,HP
2019,-0.044,-440.0,HP
2020,-0.2422,-2422.0,HP
2015,0.0144,144.0,HPE
2016,0.1652,1652.0,HPE
2017,0.0131,131.0,HPE
2018,-0.0745,-745.0,HPE
2019,0.1227,1227.0,HPE
2020,-0.0159,-159.0,HPE
2000,-0.0023,-23.0,HRB
2001,0.2587,2587.0,HRB
2002,0.2094,2094.0,HRB
2003,0.068,680.0,HRB
2004,0.0292,292.0,HRB
2005,0.0355,355.0,HRB
2006,0.0,0.0,HRB
2007,-0.1075,-1075.0,HRB
2008,-0.0186,-186.0,HRB
2009,-0.0486,-486.0,HRB
2010,-0.0946,-946.0,HRB
2011,0.0691,691.0,HRB
2012,0.0974,974.0,HRB
2013,0.1368,1368.0,HRB
2014,0.1041,1041.0,HRB
2015,0.0132,132.0,HRB
2016,-0.185,-1850.0,HRB
2017,0.1076,1076.0,HRB
2018,0.0,0.0,HRB
2019,0.0,0.0,HRB
2020,-0.0563,-563.0,HRB
2000,0.1465,1465.0,HRL
2001,0.1395,1395.0,HRL
2002,0.0,0.0,HRL
2003,0.0357,357.0,HRL
2004,0.0865,865.0,HRL
2005,0.0187,187.0,HRL
2006,0.0284,284.0,HRL
2007,0.0648,648.0,HRL
2008,-0.1228,-1228.0,HRL
2009,0.0593,593.0,HRL
2010,0.0653,653.0,HRL
2011,0.0428,428.0,HRL
2012,0.0141,141.0,HRL
2013,0.0915,915.0,HRL
2014,0.0551,551.0,HRL
2015,0.0896,896.0,HRL
2016,0.0292,292.0,HRL
2017,0.0,0.0,HRL
2018,0.0522,522.0,HRL
2019,0.0456,456.0,HRL
2020,0.0767,767.0,HRL
2000,0.4523,4523.0,HSIC
2001,0.2177,2177.0,HSIC
2002,0.1357,1357.0,HSIC
2003,-0.0275,-275.0,HSIC
2004,0.0396,396.0,HSIC
2005,0.0847,847.0,HSIC
2006,0.041,410.0,HSIC
2007,0.0521,521.0,HSIC
2008,-0.1389,-1389.0,HSIC
2009,0.1014,1014.0,HSIC
2010,0.0274,274.0,HSIC
2011,0.0557,557.0,HSIC
2012,0.0645,645.0,HSIC
2013,0.0818,818.0,HSIC
2014,0.0483,483.0,HSIC
2015,0.0386,386.0,HSIC
2016,0.0265,265.0,HSIC
2017,0.0521,521.0,HSIC
2018,-0.0569,-569.0,HSIC
2019,0.0968,968.0,HSIC
2020,0.0,0.0,HSIC
2000,0.111,1110.0,HST
2001,0.1173,1173.0,HST
2002,-0.0766,-766.0,HST
2003,0.026,260.0,HST
2004,0.0824,824.0,HST
2005,0.0259,259.0,HST
2006,0.0772,772.0,HST
2007,0.1158,1158.0,HST
2008,-0.1785,-1785.0,HST
2009,0.2751,2751.0,HST
2010,0.2018,2018.0,HST
2011,-0.0787,-787.0,HST
2012,0.0907,907.0,HST
2013,0.0632,632.0,HST
2014,0.0653,653.0,HST
2015,-0.1234,-1234.0,HST
2016,0.2012,2012.0,HST
2017,0.0134,134.0,HST
2018,0.0678,678.0,HST
2019,0.0,0.0,HST
2020,-0.2321,-2321.0,HST
2000,0.1664,1664.0,HSY
2001,0.0171,171.0,HSY
2002,0.0915,915.0,HSY
2003,0.048,480.0,HSY
2004,0.0938,938.0,HSY
2005,0.0408,408.0,HSY
2006,0.0,0.0,HSY
2007,-0.1465,-1465.0,HSY
2008,0.0,0.0,HSY
2009,0.0913,913.0,HSY
2010,0.0621,621.0,HSY
2011,0.041,410.0,HSY
2012,0.0444,444.0,HSY
2013,0.0848,848.0,HSY
2014,0.0548,548.0,HSY
2015,0.0161,161.0,HSY
2016,0.0507,507.0,HSY
2017,0.0384,384.0,HSY
2018,0.0379,379.0,HSY
2019,0.0898,898.0,HSY
2020,0.0,0.0,HSY
2016,0.0277,277.0,HWM
2017,0.0897,897.0,HWM
2018,-0.0642,-642.0,HWM
2019,0.1215,1215.0,HWM
2020,-0.2277,-2277.0,HWM
2000,0.2241,2241.0,IDXX
2001,-0.0978,-978.0,IDXX
2002,0.1343,1343.0,IDXX
2003,0.0816,816.0,IDXX
2004,-0.0281,-281.0,IDXX
2005,0.088,880.0,IDXX
2006,0.0561,561.0,IDXX
2007,0.0862,862.0,IDXX
2008,-0.1425,-1425.0,IDXX
2009,0.1186,1186.0,IDXX
2010,0.1567,1567.0,IDXX
2011,0.0535,535.0,IDXX
2012,0.0714,714.0,IDXX
2013,0.0419,419.0,IDXX
2014,0.116,1160.0,IDXX
2015,0.0657,657.0,IDXX
2016,0.1473,1473.0,IDXX
2017,0.0975,975.0,IDXX
2018,0.1009,1009.0,IDXX
2019,0.1514,1514.0,IDXX
2020,-0.0494,-494.0,IDXX
2000,0.1418,1418.0,IEX
2001,0.0807,807.0,IEX
2002,0.1325,1325.0,IEX
2003,0.0926,926.0,IEX
2004,0.0986,986.0,IEX
2005,0.0284,284.0,IEX
2006,0.0333,333.0,IEX
2007,0.0897,897.0,IEX
2008,-0.1158,-1158.0,IEX
2009,0.0537,537.0,IEX
2010,0.0968,968.0,IEX
2011,-0.0876,-876.0,IEX
2012,0.1015,1015.0,IEX
2013,0.1174,1174.0,IEX
2014,0.0271,271.0,IEX
2015,0.0797,797.0,IEX
2016,0.0404,404.0,IEX
2017,0.0879,879.0,IEX
2018,0.0462,462.0,IEX
2019,0.0652,652.0,IEX
2020,-0.0911,-911.0,IEX
2000,0.2696,2696.0,INCY
2001,0.1328,1328.0,INCY
2002,-0.438,-4380.0,INCY
2003,0.1275,1275.0,INCY
2004,0.1943,1943.0,INCY
2005,-0.2849,-2849.0,INCY
2006,0.2251,2251.0,INCY
2007,0.1623,1623.0,INCY
2008,-0.0668,-668.0,INCY
2009,0.4993,4993.0,INCY
2010,0.2909,2909.0,INCY
2011,0.0845,845.0,INCY
2012,0.0269,269.0,INCY
2013,0.3441,3441.0,INCY
2014,0.1367,1367.0,INCY
2015,0.2379,2379.0,INCY
2016,0.0253,253.0,INCY
2017,-0.0535,-535.0,INCY
2018,-0.1551,-1551.0,INCY
2019,0.2032,2032.0,INCY
2020,0.0726,726.0,INCY
2014,0.0428,428.0,INFO
2015,0.032,320.0,INFO
2016,0.0547,547.0,INFO
2017,0.0615,615.0,INFO
2018,0.0399,399.0,INFO
2019,0.1149,1149.0,INFO
2020,0.125,1250.0,INFO
2000,-0.1426,-1426.0,IP
2001,0.0721,721.0,IP
2002,0.0212,212.0,IP
2003,0.0405,405.0,IP
2004,0.0,0.0,IP
2005,-0.0598,-598.0,IP
2006,0.0198,198.0,IP
2007,0.0676,676.0,IP
2008,-0.3479,-3479.0,IP
2009,0.2797,2797.0,IP
2010,0.0606,606.0,IP
2011,0.2019,2019.0,IP
2012,0.1146,1146.0,IP
2013,0.0545,545.0,IP
2014,0.0283,283.0,IP
2015,-0.1052,-1052.0,IP
2016,0.0995,995.0,IP
2017,0.0219,219.0,IP
2018,-0.1206,-1206.0,IP
2019,0.0856,856.0,IP
2020,-0.1444,-1444.0,IP
2000,0.2256,2256.0,IPG
2001,-0.2094,-2094.0,IPG
2002,-0.257,-2570.0,IPG
2003,0.0067,67.0,IPG
2004,-0.0971,-971.0,IPG
2005,0.0,0.0,IPG
2006,-0.0738,-738.0,IPG
2007,-0.1532,-1532.0,IPG
2008,0.1925,1925.0,IPG
2009,0.4031,4031.0,IPG
2010,0.1475,1475.0,IPG
2011,-0.0688,-688.0,IPG
2012,0.149,1490.0,IPG
2013,0.1051,1051.0,IPG
2014,0.0923,923.0,IPG
2015,0.0708,708.0,IPG
2016,0.0138,138.0,IPG
2017,0.0142,142.0,IPG
2018,0.0441,441.0,IPG
2019,0.0,0.0,IPG
2020,-0.0521,-521.0,IPG
2006,0.0,0.0,IPGP
2007,-0.0279,-279.0,IPGP
2008,-0.24,-2400.0,IPGP
2009,0.1524,1524.0,IPGP
2010,0.3086,3086.0,IPGP
2011,0.2245,2245.0,IPGP
2012,0.1977,1977.0,IPGP
2013,0.0937,937.0,IPGP
2014,0.0393,393.0,IPGP
2015,0.0726,726.0,IPGP
2016,0.0945,945.0,IPGP
2017,0.2212,2212.0,IPGP
2018,0.0502,502.0,IPGP
2019,0.1893,1893.0,IPGP
2020,0.1757,1757.0,IPGP
2013,0.0174,174.0,IQV
2014,0.0707,707.0,IQV
2015,0.0733,733.0,IQV
2016,0.1125,1125.0,IQV
2017,0.0819,819.0,IQV
2018,0.0428,428.0,IQV
2019,0.1011,1011.0,IQV
2020,-0.1473,-1473.0,IQV
2000,-0.0921,-921.0,IR
2001,-0.0544,-544.0,IR
2002,0.0355,355.0,IR
2003,0.139,1390.0,IR
2004,0.0478,478.0,IR
2005,0.0156,156.0,IR
2006,0.0644,644.0,IR
2007,0.0791,791.0,IR
2008,-0.5593,-5593.0,IR
2009,0.2153,2153.0,IR
2010,0.1453,1453.0,IR
2011,-0.0703,-703.0,IR
2012,0.127,1270.0,IR
2013,0.0908,908.0,IR
2014,0.0,0.0,IR
2015,0.0387,387.0,IR
2016,0.0778,778.0,IR
2017,0.0585,585.0,IR
2018,0.029,290.0,IR
2019,0.0383,383.0,IR
2020,-0.0911,-911.0,IR
2000,0.0,0.0,IRM
2001,0.0796,796.0,IRM
